# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-no-pahari.tsv -d ../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# Runtime:        07/27/2023 22:16:12
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:25530000-25540000	chr17	25530000	25540000	5	10000	5	0	0	0	4.2919	0	0	0	0	6761	98	2101	0.2101	1935	0.1935	0	61	0.0061	51	0.0051	0	2152	0.2152	2016	0.2016	35	5	9933	5	0	0	0	4.291754756871036	0	0	0	0	6754	97	2097	0.21111446692842042	1935	0.19480519480519481	0	10	0.0010067451927917043	0	0.0	0	2097	0.21111446692842042	1963	0.19762408134501158	1	TRUE
chr17:90610000-90620000	chr17	90610000	90620000	5	10000	5	0	0	0	4.508	0	0	0	0	6532	181	1299	0.1299	1197	0.1197	0	458	0.0458	434	0.0434	0	1756	0.1756	1702	0.1702	64	5	9519	5	0	0	0	4.519592394159051	0	0	0	0	6525	176	1277	0.13415274713730435	1183	0.12427776026893582	0	30	0.003151591553734636	9	0.0009454774661203908	0	1306	0.13719928563924783	1255	0.13184157999789894	0	TRUE
chr17:8770000-8780000	chr17	8770000	8780000	5	10000	5	0	0	0	3.8466	0	0	0	0	4859	66	3089	0.3089	2726	0.2726	0	1584	0.1584	756	0.0756	0	4030	0.403	3842	0.3842	1355	5	9186	5	0	0	0	3.826039625517091	0	0	0	0	4847	66	3012	0.3278902677988243	2710	0.2950141519703897	0	814	0.0886131069018071	2	0.00021772262138036142	0	3236	0.3522752013934248	3054	0.3324624428478119	929	TRUE
chr17:68110000-68120000	chr17	68110000	68120000	5	10000	5	0	0	0	4.3223	0	0	0	0	5749	97	2008	0.2008	1916	0.1916	0	1511	0.1511	688	0.0688	0	3055	0.3055	2777	0.2777	609	5	9280	5	0	0	0	4.3154094827586205	0	0	0	0	5747	97	1989	0.21433189655172413	1907	0.20549568965517243	0	807	0.08696120689655172	4	0.0004310344827586207	0	2348	0.25301724137931036	2076	0.22370689655172413	378	TRUE
chr17:47920000-47930000	chr17	47920000	47930000	5	10000	5	0	0	0	4.1485	0	0	0	0	6134	63	2204	0.2204	2065	0.2065	0	703	0.0703	669	0.0669	0	2849	0.2849	2775	0.2775	691	5	9276	5	0	0	0	4.157395429064252	0	0	0	0	6129	63	2134	0.2300560586459681	2048	0.22078482104355326	0	33	0.0035575679172056922	1	0.00010780508840017249	0	2150	0.23178094006037084	2088	0.22509702457956016	564	TRUE
chr17:17940000-17950000	chr17	17940000	17950000	5	10000	5	0	1	0	3.6394	2	0	5	0	2250	25	2816	0.2816	2372	0.2372	0	5702	0.5702	4709	0.4709	0	7135	0.7135	7126	0.7126	6911	5	5265	5	0	0	0	3.377587844254511	0	0	1	0	2246	25	2386	0.45318138651471984	2358	0.4478632478632479	0	987	0.18746438746438746	2	0.0003798670465337132	0	2412	0.4581196581196581	2403	0.4564102564102564	2325	TRUE
chr17:91620000-91630000	chr17	91620000	91630000	5	10000	5	0	0	0	3.8523	0	0	0	0	4300	170	3482	0.3482	2520	0.252	0	1198	0.1198	740	0.074	0	4034	0.4034	3548	0.3548	1630	5	9232	5	0	0	0	3.870775563258232	0	0	0	0	4295	170	3178	0.3442374350086655	2503	0.27112218370883884	0	460	0.04982668977469671	12	0.0012998266897746968	0	3284	0.35571923743500866	2800	0.30329289428076256	930	TRUE
chr17:32600000-32610000	chr17	32600000	32610000	5	10000	5	0	1	0	3.6402	2	0	4	0	94	52	4289	0.4289	2874	0.2874	0	7187	0.7187	4560	0.456	0	8736	0.8736	8034	0.8034	3841	5	5376	5	0	2	0	2.9946056547619047	2	0	5	0	94	52	3363	0.6255580357142857	2850	0.5301339285714286	0	2578	0.47953869047619047	9	0.0016741071428571428	0	4119	0.7661830357142857	3435	0.6389508928571429	2459	TRUE
chr17:24070000-24080000	chr17	24070000	24080000	5	10000	5	0	0	0	4.5817	0	0	0	0	7748	115	1312	0.1312	1146	0.1146	0	71	0.0071	58	0.0058	0	1374	0.1374	1353	0.1353	284	5	9922	5	0	0	0	4.587583148558759	0	0	0	0	7744	115	1299	0.1309211852449103	1136	0.11449304575690385	0	13	0.0013102197137673855	0	0.0	0	1303	0.13132432977222333	1285	0.12951017939931467	233	TRUE
chr17:76770000-76780000	chr17	76770000	76780000	5	10000	5	0	0	0	3.8117	0	0	2	0	4036	171	2583	0.2583	2412	0.2412	0	2559	0.2559	2446	0.2446	0	5106	0.5106	4969	0.4969	2565	5	7537	5	0	0	0	3.7232320551943743	0	0	0	0	4028	171	2568	0.34071911901286983	2406	0.319225155897572	0	122	0.016186811728804564	11	0.0014594666312856574	0	2656	0.35239485206315513	2525	0.33501393127238954	475	TRUE
chr17:18390000-18400000	chr17	18390000	18400000	4	10000	4	0	1	0	3.2039	2	0	3	0	1002	305	52	0.0052	52	0.0052	0	8323	0.8323	4759	0.4759	0	8375	0.8375	7930	0.793	4673	4	5234	4	0	1	0	3.3725640045854033	2	0	3	0	1001	304	52	0.009935040122277417	52	0.009935040122277417	0	3559	0.6799770729843332	1	0.00019105846388995032	0	3611	0.6899121131066106	3168	0.6052732136033626	0	TRUE
chr17:49710000-49720000	chr17	49710000	49720000	5	10000	5	0	0	0	4.2	0	0	0	0	5640	227	2208	0.2208	2156	0.2156	0	889	0.0889	629	0.0629	0	3058	0.3058	2808	0.2808	529	5	9352	5	0	0	0	4.216210436270316	0	0	0	0	5638	227	2188	0.2339606501283148	2136	0.22840034217279725	0	263	0.028122326775021387	5	0.00053464499572284	0	2414	0.25812660393498715	2164	0.23139435414884515	88	TRUE
chr17:42680000-42690000	chr17	42680000	42690000	5	10000	5	0	1	0	3.3538	1	0	4	0	3159	84	4800	0.48	4661	0.4661	0	1723	0.1723	1296	0.1296	0	6174	0.6174	6141	0.6141	1501	5	8658	5	0	3	0	3.252021252021252	0	0	4	0	3155	84	4764	0.5502425502425502	4638	0.5356895356895357	0	417	0.04816354816354816	4	0.000462000462000462	0	4849	0.56006006006006	4818	0.5564795564795565	612	TRUE
chr17:10470000-10480000	chr17	10470000	10480000	5	10000	5	0	0	0	4.5353	0	0	0	0	7505	69	1378	0.1378	1313	0.1313	0	379	0.0379	71	0.0071	0	1513	0.1513	1409	0.1409	237	5	9911	5	0	0	0	4.539804257895268	0	0	0	0	7498	69	1370	0.13823024921804056	1305	0.13167187972959338	0	308	0.03107658157602664	2	0.00020179598425991324	0	1436	0.1448895166986177	1332	0.1343961255171022	219	TRUE
chr17:25250000-25260000	chr17	25250000	25260000	5	10000	5	0	0	0	4.6812	0	0	0	0	8209	104	818	0.0818	753	0.0753	0	218	0.0218	167	0.0167	0	999	0.0999	953	0.0953	78	5	9790	5	0	0	0	4.696527068437181	0	0	0	0	8191	102	790	0.08069458631256383	735	0.07507660878447395	0	54	0.005515832482124617	7	0.0007150153217568948	0	815	0.08324821246169561	772	0.07885597548518897	49	TRUE
chr17:87750000-87760000	chr17	87750000	87760000	5	10000	5	0	1	0	4.291	4	0	5	0	3136	69	349	0.0349	335	0.0335	0	6022	0.6022	5957	0.5957	0	6361	0.6361	6323	0.6323	5951	5	4022	5	0	0	0	4.706116360019891	0	0	0	0	3128	69	343	0.08528095474888116	333	0.0827946295375435	0	60	0.014917951268025857	1	0.0002486325211337643	0	395	0.0982098458478369	359	0.08925907508702138	61	TRUE
chr17:31800000-31810000	chr17	31800000	31810000	5	10000	5	0	0	0	4.2145	0	0	0	0	5758	112	2318	0.2318	2041	0.2041	0	804	0.0804	412	0.0412	0	2804	0.2804	2732	0.2732	249	5	9543	5	0	0	0	4.222781096091376	0	0	0	0	5745	109	2292	0.2401760452687834	2027	0.21240699989521114	0	392	0.04107722938279367	7	0.0007335219532641727	0	2370	0.2483495756051556	2306	0.24164308917531174	218	TRUE
chr17:5760000-5770000	chr17	5760000	5770000	5	10000	5	0	0	0	4.1992	0	0	0	0	4540	111	1868	0.1868	1703	0.1703	0	2269	0.2269	2023	0.2023	0	4070	0.407	3814	0.3814	1365	5	7903	5	0	0	0	4.177021384284449	0	0	0	0	4532	108	1829	0.2314311021131216	1688	0.2135897760344173	0	239	0.030241680374541315	7	0.0008857395925597874	0	2010	0.25433379729216754	1769	0.22383904846260913	311	TRUE
chr17:77590000-77600000	chr17	77590000	77600000	5	10000	5	0	0	0	4.2609	0	0	0	0	6180	202	1916	0.1916	1793	0.1793	0	906	0.0906	855	0.0855	0	2794	0.2794	2699	0.2699	312	5	9137	5	0	0	0	4.282149502024734	0	0	0	0	6178	201	1912	0.20925905658312358	1789	0.19579730765021341	0	51	0.005581700777060304	4	0.000437780453102769	0	1935	0.2117762941884645	1842	0.2015978986538251	2	TRUE
chr17:65970000-65980000	chr17	65970000	65980000	5	10000	5	0	0	0	4.0965	0	0	1	0	3903	183	2281	0.2281	1960	0.196	0	2680	0.268	2371	0.2371	0	4757	0.4757	4714	0.4714	2226	5	7565	5	0	0	0	4.067547918043622	0	0	0	0	3898	177	2246	0.29689358889623263	1932	0.2553866490416391	0	301	0.039788499669530734	8	0.0010575016523463319	0	2357	0.311566424322538	2314	0.3058823529411765	597	TRUE
chr17:74050000-74060000	chr17	74050000	74060000	5	10000	5	0	1	0	3.5282	1	0	4	0	1666	107	3377	0.3377	2670	0.267	0	4382	0.4382	4082	0.4082	0	7509	0.7509	6794	0.6794	2334	5	5892	5	0	2	0	3.1082824168363885	0	0	2	0	1664	105	3362	0.5706042090970808	2658	0.4511201629327902	0	302	0.05125594025797692	4	0.0006788866259334691	0	3414	0.5794297352342159	2703	0.45875763747454174	243	TRUE
chr17:72190000-72200000	chr17	72190000	72200000	5	10000	5	0	0	0	4.3952	0	0	0	0	7350	82	1736	0.1736	1500	0.15	0	396	0.0396	262	0.0262	0	1956	0.1956	1921	0.1921	172	5	9681	5	0	0	0	4.413800227249251	0	0	0	0	7329	82	1643	0.16971387253382916	1485	0.15339324449953518	0	131	0.013531659952484247	1	0.00010329511414110113	0	1668	0.1722962503873567	1638	0.16919739696312364	15	TRUE
chr17:71320000-71330000	chr17	71320000	71330000	5	10000	5	0	1	0	3.9472	4	0	5	1	0	0	187	0.0187	171	0.0171	0	9813	0.9813	9813	0.9813	0	10000	1.0	10000	1.0	9035	5	185	3	1	4	2	1.172972972972973	1	1	5	3	0	0	185	1.0	169	0.9135135135135135	0	0	0.0	0	0.0	0	185	1.0	185	1.0	169	TRUE
chr17:62160000-62170000	chr17	62160000	62170000	5	10000	5	0	0	0	4.3053	0	0	0	0	5870	138	1982	0.1982	1684	0.1684	0	1194	0.1194	890	0.089	0	3045	0.3045	2842	0.2842	453	5	9088	5	0	0	0	4.328785211267606	0	0	0	0	5868	137	1973	0.2170994718309859	1678	0.18463908450704225	0	303	0.03334066901408451	6	0.0006602112676056338	0	2148	0.2363556338028169	1952	0.2147887323943662	170	TRUE
chr17:73600000-73610000	chr17	73600000	73610000	5	10000	5	0	0	0	4.2813	0	0	0	0	5406	135	1959	0.1959	1672	0.1672	0	1359	0.1359	1054	0.1054	0	3099	0.3099	2985	0.2985	436	5	8899	5	0	0	0	4.3089111136082705	0	0	0	0	5400	131	1929	0.21676592875604	1663	0.1868749297673896	0	298	0.033486908641420385	1	0.0001123721766490617	0	2018	0.22676705247780649	1908	0.21440611304640972	62	TRUE
chr17:25520000-25530000	chr17	25520000	25530000	5	10000	5	0	0	0	4.3182	0	0	0	0	7307	93	1840	0.184	1806	0.1806	0	106	0.0106	48	0.0048	0	1909	0.1909	1873	0.1873	107	5	9935	5	0	0	0	4.321489682939104	0	0	0	0	7302	93	1829	0.1840966280825365	1798	0.18097634625062908	0	59	0.005938600905888274	3	0.0003019627579265224	0	1853	0.18651233014594867	1820	0.1831907398087569	75	TRUE
chr17:67800000-67810000	chr17	67800000	67810000	5	10000	5	0	0	0	4.0945	0	0	0	0	5877	137	2629	0.2629	2571	0.2571	0	413	0.0413	349	0.0349	0	2972	0.2972	2964	0.2964	235	5	9624	5	0	0	0	4.100477971737323	0	0	0	0	5873	137	2597	0.2698462177888612	2551	0.26506650041562757	0	63	0.006546134663341646	5	0.0005195344970906068	0	2604	0.27057356608478805	2596	0.26974231088944306	119	TRUE
chr17:70250000-70260000	chr17	70250000	70260000	5	10000	5	0	0	0	4.2665	0	0	0	0	6114	135	1696	0.1696	1551	0.1551	0	1909	0.1909	1487	0.1487	0	3272	0.3272	3055	0.3055	1788	5	8489	5	0	0	0	4.310637295323359	0	0	0	0	6108	133	1674	0.19719637177523855	1531	0.1803510425256214	0	418	0.049240193191188594	8	0.0009423960419366238	0	1769	0.20838732477323596	1554	0.1830604311461892	480	TRUE
chr17:64350000-64360000	chr17	64350000	64360000	5	10000	5	0	1	0	3.4627	3	0	4	0	586	9	2805	0.2805	2543	0.2543	0	6088	0.6088	6074	0.6074	0	8885	0.8885	8772	0.8772	4316	5	3907	5	0	3	0	2.6114665984131045	0	0	4	0	584	9	2797	0.7158945482467366	2535	0.6488354235986691	0	15	0.003839262861530586	3	0.0007678525723061172	0	2804	0.7176862042487843	2691	0.6887637573585872	355	TRUE
chr17:6310000-6320000	chr17	6310000	6320000	5	10000	5	0	0	0	4.5628	0	0	0	0	0	36	1277	0.1277	1259	0.1259	0	2798	0.2798	2770	0.277	0	4067	0.4067	4065	0.4065	289	5	7218	5	0	0	0	4.436686062621225	0	0	0	0	0	36	1273	0.17636464394569132	1255	0.17387087835965642	0	36	0.004987531172069825	8	0.0011083402604599613	0	1301	0.1802438348573012	1299	0.17996674979218621	0	TRUE
chr17:36770000-36780000	chr17	36770000	36780000	5	10000	5	0	0	0	4.6234	3	0	3	0	384	278	62	0.0062	33	0.0033	0	8521	0.8521	8480	0.848	0	8575	0.8575	8572	0.8572	2370	5	1489	5	0	0	0	4.758226997985225	0	0	0	0	380	274	43	0.02887844190732035	19	0.012760241773002015	0	32	0.021490933512424447	1	0.000671591672263264	0	75	0.050369375419744795	72	0.048354600402955	1	TRUE
chr17:20730000-20740000	chr17	20730000	20740000	5	10000	5	0	0	0	4.3399	0	0	1	0	2423	504	1135	0.1135	978	0.0978	0	3642	0.3642	3451	0.3451	0	4598	0.4598	4587	0.4587	3249	5	6483	5	0	0	0	4.380070954804874	0	0	0	0	2396	501	1116	0.17214252660805182	964	0.14869659108437452	0	194	0.029924417707851304	15	0.0023137436372049976	0	1139	0.17569026685176617	1128	0.17399352151781583	733	TRUE
chr17:17970000-17980000	chr17	17970000	17980000	5	10000	5	0	1	0	4.1346	4	0	5	0	1307	239	1367	0.1367	464	0.0464	0	7794	0.7794	7625	0.7625	0	8302	0.8302	8135	0.8135	5191	5	2338	5	0	0	0	4.235671514114628	0	0	0	0	1305	239	495	0.21171941830624466	450	0.1924721984602224	0	164	0.07014542343883662	1	0.000427715996578272	0	647	0.276732249786142	480	0.20530367835757057	18	TRUE
chr17:83940000-83950000	chr17	83940000	83950000	5	10000	5	0	0	0	3.8562	0	0	0	0	4550	145	2866	0.2866	2583	0.2583	0	1761	0.1761	1724	0.1724	0	4405	0.4405	4339	0.4339	1838	5	8230	5	0	0	0	3.8424058323207775	0	0	0	0	4544	144	2633	0.31992709599027946	2562	0.31130012150668285	0	32	0.003888213851761847	0	0.0	0	2657	0.32284325637910083	2591	0.31482381530984205	338	TRUE
chr17:33590000-33600000	chr17	33590000	33600000	5	10000	5	0	1	0	3.5716	0	0	4	0	2434	180	3796	0.3796	3077	0.3077	0	2819	0.2819	2576	0.2576	0	5884	0.5884	5834	0.5834	2628	5	7323	5	0	0	0	3.4642905912877238	0	0	1	0	2432	174	3175	0.4335654786289772	3019	0.4122627338522463	0	229	0.031271336883790794	5	0.0006827802813054759	0	3237	0.4420319541171651	3191	0.43575037552915474	852	TRUE
chr17:6870000-6880000	chr17	6870000	6880000	5	10000	5	0	1	0	3.0423	1	0	5	0	1534	19	4846	0.4846	4425	0.4425	0	5605	0.5605	3369	0.3369	0	8125	0.8125	8066	0.8066	6204	5	6567	5	0	4	0	2.554134307903152	1	0	5	0	1532	19	4659	0.7094563727729557	4385	0.6677326024059692	0	2210	0.33653114055124106	2	0.00030455306837216383	0	4694	0.7147860514694686	4635	0.7058017359524897	3543	TRUE
chr17:28470000-28480000	chr17	28470000	28480000	5	10000	5	0	0	0	3.9735	0	0	0	0	4133	116	2761	0.2761	2590	0.259	0	1743	0.1743	1427	0.1427	0	4260	0.426	4235	0.4235	1530	5	8526	5	0	0	0	3.9602392681210414	0	0	0	0	4129	116	2701	0.3167956837907577	2565	0.300844475721323	0	311	0.03647665962936899	5	0.0005864414731409805	0	2806	0.32911095472671825	2781	0.3261787473610134	584	TRUE
chr17:24860000-24870000	chr17	24860000	24870000	5	10000	5	0	0	0	4.3567	0	0	0	0	5863	72	1781	0.1781	1517	0.1517	0	833	0.0833	459	0.0459	0	2171	0.2171	2163	0.2163	715	5	9506	5	0	0	0	4.387334315169367	0	0	0	0	5858	71	1661	0.17473174836945088	1495	0.15726909320429203	0	366	0.03850199873763938	2	0.00021039343572480537	0	1688	0.17757205975173573	1682	0.17694087944456133	435	TRUE
chr17:17770000-17780000	chr17	17770000	17780000	5	10000	5	0	3	0	2.7694	2	0	5	0	675	41	5583	0.5583	4926	0.4926	0	4948	0.4948	3308	0.3308	0	8516	0.8516	8435	0.8435	7792	5	6629	5	0	4	0	2.205310001508523	1	0	5	0	675	41	5030	0.7587871473827124	4892	0.7379695278322522	0	1611	0.2430230804042842	2	0.0003017046311660884	0	5162	0.7786996530396741	5085	0.7670840247397798	4712	TRUE
chr17:77740000-77750000	chr17	77740000	77750000	5	10000	5	0	1	0	4.1476	4	0	5	0	929	23	515	0.0515	143	0.0143	0	7930	0.793	7242	0.7242	0	8125	0.8125	7850	0.785	7062	5	2733	5	0	0	0	4.494694474935968	1	0	1	0	927	23	504	0.18441273326015367	139	0.0508598609586535	0	677	0.24771313574826198	0	0.0	0	866	0.3168679107208196	595	0.2177094767654592	0	TRUE
chr17:54870000-54880000	chr17	54870000	54880000	5	10000	5	0	1	0	3.8933	4	0	5	0	1999	64	1510	0.151	1509	0.1509	0	5869	0.5869	5860	0.586	0	7370	0.737	7370	0.737	5905	5	4132	5	0	0	0	3.723378509196515	0	0	0	0	1995	64	1506	0.36447241045498546	1505	0.3642303969022265	0	9	0.0021781219748305907	0	0.0	0	1506	0.36447241045498546	1506	0.36447241045498546	338	TRUE
chr17:70340000-70350000	chr17	70340000	70350000	5	10000	5	0	0	0	4.4441	0	0	0	0	4427	193	1618	0.1618	1263	0.1263	0	1729	0.1729	1218	0.1218	0	3261	0.3261	2591	0.2591	596	5	8748	5	0	0	0	4.467649748513946	0	0	0	0	4419	193	1602	0.1831275720164609	1253	0.14323273891175126	0	515	0.058870598994055785	8	0.0009144947416552355	0	2033	0.2323959762231367	1369	0.15649291266575216	3	TRUE
chr17:69110000-69120000	chr17	69110000	69120000	5	10000	5	0	0	0	4.2049	0	0	0	0	5696	219	2048	0.2048	1831	0.1831	0	1310	0.131	1197	0.1197	0	3346	0.3346	3260	0.326	1061	5	8770	5	0	0	0	4.214709236031927	0	0	0	0	5688	216	2026	0.23101482326111744	1821	0.20763968072976055	0	111	0.01265678449258837	9	0.0010262257696693272	0	2134	0.24332953249714936	2052	0.23397947548460662	486	TRUE
chr17:4620000-4630000	chr17	4620000	4630000	5	10000	5	0	0	0	4.1804	0	0	0	0	5819	100	2344	0.2344	2042	0.2042	0	1116	0.1116	575	0.0575	0	2948	0.2948	2887	0.2887	693	5	9373	5	0	0	0	4.191827589885842	0	0	0	0	5818	100	2295	0.24485223514349727	2008	0.2142323695721754	0	533	0.056865464632454926	2	0.0002133788541555532	0	2339	0.24954656993491944	2278	0.24303851488317507	563	TRUE
chr17:58220000-58230000	chr17	58220000	58230000	5	10000	5	0	1	0	3.6564	2	0	5	0	2095	38	2938	0.2938	2315	0.2315	0	5571	0.5571	4583	0.4583	0	7425	0.7425	7402	0.7402	4963	5	5359	5	0	2	0	3.338682590035454	0	0	3	0	2089	38	2775	0.5178204888971824	2272	0.4239596939727561	0	968	0.18063071468557568	2	0.0003732039559619332	0	2792	0.5209927225228588	2769	0.5167008770292965	1476	TRUE
chr17:48840000-48850000	chr17	48840000	48850000	5	10000	5	0	2	0	2.8897	1	0	5	0	1547	41	6687	0.6687	4360	0.436	0	5284	0.5284	3266	0.3266	0	7956	0.7956	7787	0.7787	5892	5	6691	5	0	3	0	2.6717979375280225	1	0	5	0	1547	41	4444	0.6641757584815424	4342	0.6489314003885817	0	1989	0.2972649828127335	3	0.00044836347332237334	0	4655	0.695710656105216	4492	0.6713495740547003	2968	TRUE
chr17:15840000-15850000	chr17	15840000	15850000	5	10000	5	0	1	0	3.8126	1	0	4	0	2608	144	3063	0.3063	2151	0.2151	0	4414	0.4414	4022	0.4022	0	6664	0.6664	6413	0.6413	2098	5	5920	5	0	0	0	3.7782094594594593	0	0	0	0	2604	141	2339	0.3951013513513513	2109	0.35625	0	384	0.06486486486486487	6	0.0010135135135135136	0	2596	0.43851351351351353	2349	0.3967905405405405	483	TRUE
chr17:78590000-78600000	chr17	78590000	78600000	5	10000	5	0	0	0	4.4694	0	0	1	0	3669	103	949	0.0949	862	0.0862	0	2073	0.2073	2030	0.203	0	3018	0.3018	2947	0.2947	1654	5	7925	5	0	0	0	4.5511671924290225	0	0	0	0	3663	103	935	0.11798107255520504	853	0.10763406940063092	0	46	0.005804416403785489	8	0.0010094637223974764	0	977	0.1232807570977918	910	0.11482649842271293	367	TRUE
chr17:84930000-84940000	chr17	84930000	84940000	5	10000	5	0	0	0	4.2204	0	0	0	0	4204	120	1635	0.1635	1239	0.1239	0	3108	0.3108	2968	0.2968	0	4486	0.4486	4356	0.4356	2290	5	6975	5	0	0	0	4.2931899641577065	0	0	0	0	4191	120	1397	0.2002867383512545	1220	0.17491039426523297	0	135	0.01935483870967742	1	0.00014336917562724014	0	1484	0.21275985663082436	1358	0.1946953405017921	305	TRUE
chr17:30800000-30810000	chr17	30800000	30810000	5	10000	5	0	0	0	4.0201	0	0	3	0	3536	165	2552	0.2552	2370	0.237	0	2860	0.286	2818	0.2818	0	5305	0.5305	5204	0.5204	297	5	7126	5	0	0	0	3.7417906258770697	0	0	0	0	3522	161	2421	0.33974179062587706	2345	0.3290766208251473	0	47	0.006595565534661802	5	0.0007016559079427449	0	2467	0.34619702497895033	2366	0.3320235756385069	73	TRUE
chr17:27220000-27230000	chr17	27220000	27230000	5	10000	5	0	0	0	4.0189	0	0	0	0	5471	67	2512	0.2512	2191	0.2191	0	1999	0.1999	1354	0.1354	0	3911	0.3911	3757	0.3757	1283	5	8595	5	0	0	0	3.980104712041885	0	0	0	0	5467	64	2383	0.27725421756835367	2163	0.25165794066317626	0	627	0.07294938917975567	5	0.0005817335660267597	0	2518	0.2929610238510762	2368	0.2755090168702734	756	TRUE
chr17:83400000-83410000	chr17	83400000	83410000	5	10000	5	0	0	0	4.1208	1	0	1	0	2282	134	2263	0.2263	1956	0.1956	0	1815	0.1815	1375	0.1375	0	3841	0.3841	3643	0.3643	547	5	8575	5	0	0	0	4.112303206997084	1	0	1	0	2280	132	2245	0.2618075801749271	1950	0.22740524781341107	0	429	0.05002915451895044	6	0.0006997084548104956	0	2446	0.28524781341107874	2258	0.26332361516034986	0	TRUE
chr17:80760000-80770000	chr17	80760000	80770000	5	10000	5	0	0	0	3.9119	0	0	1	0	3911	111	2779	0.2779	2555	0.2555	0	1895	0.1895	1561	0.1561	0	4566	0.4566	4326	0.4326	97	5	8397	5	0	0	0	3.8531618435155415	0	0	0	0	3907	110	2740	0.3263070144099083	2536	0.3020126235560319	0	333	0.03965702036441586	4	0.00047636060497796833	0	2980	0.3548886507085864	2748	0.3272597356198642	78	TRUE
chr17:73850000-73860000	chr17	73850000	73860000	5	10000	5	0	1	0	3.9378	2	0	5	0	2353	42	1909	0.1909	1378	0.1378	0	4933	0.4933	4362	0.4362	0	6347	0.6347	6278	0.6278	5143	5	5590	5	0	0	0	3.8475849731663687	0	0	1	0	2340	42	1889	0.33792486583184256	1358	0.24293381037567083	0	561	0.10035778175313059	6	0.001073345259391771	0	1969	0.3522361359570662	1900	0.33989266547406083	1128	TRUE
chr17:82570000-82580000	chr17	82570000	82580000	5	10000	5	0	1	0	3.9018	3	0	4	0	1286	61	1225	0.1225	1066	0.1066	0	5133	0.5133	5035	0.5035	0	6314	0.6314	6280	0.628	4145	5	4946	5	0	1	0	3.7903356247472706	0	0	1	0	1285	61	1213	0.2452486858067125	1064	0.21512333198544278	0	89	0.017994338859684593	3	0.000606550748079256	0	1264	0.25556004852405984	1233	0.2492923574605742	5	TRUE
chr17:61760000-61770000	chr17	61760000	61770000	5	10000	5	0	0	0	4.5016	0	0	0	0	5757	182	814	0.0814	727	0.0727	0	2578	0.2578	2287	0.2287	0	3148	0.3148	3130	0.313	2319	5	7697	5	0	0	0	4.633623489671301	0	0	0	0	5757	182	807	0.10484604391321294	720	0.09354293880732753	0	290	0.03767701701961803	7	0.0009094452384045733	0	857	0.11134208133038846	841	0.10926334935689229	188	TRUE
chr17:59180000-59190000	chr17	59180000	59190000	5	10000	5	0	0	0	4.1434	0	0	0	0	6160	132	2382	0.2382	2286	0.2286	0	442	0.0442	441	0.0441	0	2824	0.2824	2774	0.2774	223	5	9525	5	0	0	0	4.142887139107612	0	0	0	0	6156	132	2362	0.24797900262467193	2266	0.2379002624671916	0	3	0.00031496062992125983	3	0.00031496062992125983	0	2365	0.2482939632545932	2316	0.2431496062992126	3	TRUE
